topic,outlet,datetime,title,url,sample_text,ideological_stance,factual_grounding,framing_choices,emotional_tone,source_transparency,cluster
AI_policy,NPR,2025-08-09 00:00,An ancient archaeological site meets conspiracy theories — and Joe Rogan,https://www.npr.org/2025/08/09/nx-s1-5492477/gobleki-tepe-archaeology,"An ancient archaeological site meets conspiracy theories — and Joe Rogan

toggle caption Mustafa Hatipoglu/Anadolu via Getty Images

GOBEKLI TEPE, Turkey — Tour guide Sabahattin Alkan herds curious tourists through the scorching afternoon heat, luring them with the promise of something far stranger than your typical vacation snap.

""Over here on the right, you see a spaceship landed recently,"" he says with a grin.

He's joking. Mostly. But more on that in a minute.

We're in the Urfa plain, a dr",67.02,47.47,36.58,70.41,54.31,1
AI_policy,NPR,2025-08-09 00:00,'At least I'm safe': A Kenyan immigrant opts to leave the U.S. on his own terms,https://www.npr.org/2025/08/09/nx-s1-5438412/kenyan-immigrant-opts-leave-us-his-own-terms-self-deport,"'At least I'm safe': A Kenyan immigrant opts to leave the U.S. on his own terms

toggle caption Razi Jafri/NPR

LANSING, Mich. — On a recent Thursday afternoon, Samuel Kangethe pushes his 5-year-old daughter on the swings at a leafy park near his home. While she swings, the little girl eyes the nearby playground on top of a small hill.

Nearby, Kangethe's 13-year-old son is showing his dad a few things about fishing on the Grand River. His 11-year-old daughter plays with her phone, and helps her",32.64,42.58,26.6,80.05,28.91,0
AI_policy,CNN,2016-11-18 00:00,How to outsmart fake news in your Facebook feed,http://www.cnn.com/2016/11/18/tech/how-to-spot-fake-misleading-news-trnd/index.html?eref=rss_tech,"CNN —

Just because it’s on the internet doesn’t make it true. It seems so simple, but if everyone knew that, Facebook and Google wouldn’t have to pull bogus news sites from their advertising algorithms and people wouldn’t breathlessly share stories that claim Donald Trump is a secret lizard person or Hillary Clinton is an android in a pantsuit.

It doesn’t have to be this way. Fake news is actually really easy to spot – if you know how. Consider this your New Media Literacy Guide.

NOTE: As we ",54.58,61.2,36.72,61.6,26.67,2
AI_policy,CNN,2016-11-18 00:00,Winners of the ‘Oscars of watches’ on show at Dubai,http://www.cnn.com/2016/11/18/luxury/grand-prix-horlogerie-oscars-of-watches-2016/index.html?eref=rss_tech,"1. How relevant is this ad to you?

Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues",24.69,33.76,7.19,67.02,16.36,1
AI_policy,CNN,2016-11-18 00:00,‘Roborace’ car makes street track debut in Marrakech,http://www.cnn.com/2016/11/18/motorsport/roborace-marrakech-cop22-formula-e/index.html?eref=rss_tech,"Story highlights Driverless electric racer completes successful track test in Marrakech, Morocco Planned Roborace series will see autonomous cars compete at Formula E ePrix weekends

CNN —

It is a car kitted out with technology its developers boldly predict will transform our cities and change the way we live.

The autonomous “DevBot #1” took a giant leap forward in Morocco recently, making its debut on a street track at the Formula E Marrakech ePrix.

The battery-powered prototype is being tes",73.9,66.37,42.24,54.39,50.87,1
AI_policy,CNN,2016-11-18 00:00,Flying a sports car with wings,http://www.cnn.com/2016/11/18/aviation/sports-car-with-wings-icon-a5/index.html?eref=rss_tech,"Story highlights The intuitive amphibious ICON A5 looks like a sports car It does require a sports pilot license to fly it

Tampa, Florida CNN —

When it comes to piloting a plane, I have zero experience.

In fact, I’ve never even considered attempting it.

Nevertheless, as we swoop over Florida’s Tampa Bay on a gorgeous November morning, I enthusiastically take over the controls of the ICON A5, a two-seater amphibious plane that looks like a sports car, maneuvers like a jet ski and is so intuit",48.51,56.53,40.06,68.94,54.78,1
AI_policy,CNN,2016-11-14 00:00,Brightest supermoon since 1948,http://www.cnn.com/2016/11/14/world/gallery/supermoon-november-2016/index.html?eref=rss_tech,"1. How relevant is this ad to you?

Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues",24.69,33.76,7.19,67.02,16.36,1
AI_policy,CNN,2016-11-07 00:00,This NASA astronaut voted from space,http://www.cnn.com/2016/11/07/politics/nasa-astronaut-space-vote-election-2016/index.html?eref=rss_tech,"Story highlights Shane Kimbrough is a NASA astronaut He voted in the 2016 election

CNN —

From infinity and beyond, he found a way to vote.

Shane Kimbrough, a NASA astronaut currently living on board the International Space Station, filed his ballot in Tuesday’s presidential election, according to a Tumblr post by NASA.

NASA told Yahoo News that Kimbrough filed his ballot in the 2016 election from the space station sometime over the past few days.

For astronauts who will be in space on Elect",44.4,52.88,30.05,69.76,40.21,2
AI_policy,CNN,2016-11-15 00:00,Girls to design Africa’s first private space satellite,http://www.cnn.com/2016/11/15/tech/girls-design-africa-space-satellite/index.html?eref=rss_tech,"Story highlights Africa will launch its first private satellite into space It's been built by schoolgirls

CNN —

They may be teenagers, but 17-year-old Brittany Bull and 16-year-old Sesam Mngqengqiswa have grand ambitions – to launch Africa’s first private satellite into space in 2019.

They are part of a team of high school girls from Cape Town, South Africa, who have designed and built payloads for a satellite that will orbit over the earth’s poles scanning Africa’s surface.

Once in space, t",51.96,70.6,23.93,56.21,49.6,1
AI_policy,CNN,2016-10-26 00:00,Space travel: Going to space is a real pain in the back,http://www.cnn.com/2016/10/26/health/astronaut-back-pain-spine-health-space/index.html?eref=rss_tech,"Story highlights Astronauts can temporarily gain 2 inches in height but suffer muscle loss and back pain More countermeasures involving exercise may help mitigate pain and muscle loss

CNN —

A six-month stay on the International Space Station can be a pain in the back for astronauts. While they may gain up to 2 inches in height temporarily, that effect is accompanied by a weakening of the muscles supporting the spine, according to a new study.

In 1994, astronaut Mark Lee had his height measure",48.34,49.69,25.63,77.87,36.08,1
AI_policy,CNN,2016-10-29 00:00,Russian gamers race to prevent nuclear ‘war’,http://www.cnn.com/2016/10/29/europe/russia-nuclear-drills/index.html?eref=rss_tech,"Story highlights Latest craze in Moscow is war game in which players race to find nuclear codes Russian officials are playing on fears, staging a mass nuclear drill

CNN —

“Attention! Attention!” blares the Russian voice from a loudspeaker. “The nuclear bombs will be launched in one hour.”

Inside a room styled as a Soviet-era nuclear bunker, a couple of Russians race to prevent a catastrophic strike on the United States.

Their quest – the latest craze in Moscow – is to find the nuclear launch",45.64,57.93,15.36,83.93,40.27,1
AI_policy,CNN,2016-11-14 00:00,What parents should know about the VR gear kids want,http://www.cnn.com/2016/11/14/health/virtual-reality-gear-kids-holidays/index.html?eref=rss_tech,"Story highlights Virtual reality headsets range from inexpensive Cardboard to pricey PlayStation Here are your options if you want to dip your toe in or really swim with the VR big fish

Thinking about treating your family to a little virtual reality this holiday? Have no idea where to start? Don’t worry.

From Google’s inexpensive Cardboard VR viewer to Sony’s new PlayStation VR, this guide will help you figure out what makes sense for your family’s interests, needs, and budget. Here are your o",59.15,62.44,26.68,83.57,14.23,1
AI_policy,CNN,2016-11-09 00:00,What if you could wear a chair?,http://www.cnn.com/2016/11/09/asia/on-japan---wearable-tech/index.html?eref=rss_tech,"Story highlights Japan's innovative wearable devices includes Archelis, a ""standing"" chair designed for surgeons. Tokyo's first Wearable Expo debuted in 2015 and was largest in the world. Japan's wearable tech market is predicted to grow from 530,000 in 2013 to 13.1 million units in 2017.

CNN —

What do Discman, Tamagotchi, and Game Boy have in common?

They’re all landmark Japanese inventions from the 80s and 90s, symbols of an era when the Asian nation was a world leader in tech innovation.

",60.39,59.87,37.13,50.76,43.53,1
AI_policy,CNN,2016-10-31 00:00,Cell phones and screens are keeping your kid awake,http://www.cnn.com/2016/10/31/health/kids-sleep-screens-tech/index.html?eref=rss_tech,"Story highlights Devices in the bedroom are associated with children losing sleep time and quality, new research says Even children and teens who don't stay up late online are losing sleep

CNN —

These days, teachers often face classrooms filled with yawning students who stayed up late snapping selfies or playing online games.

For children and teens, using cell phones, tablets and computers at night is associated with losing sleep time and sleep quality, new research finds. Even children who d",36.74,55.16,25.28,78.79,27.22,1
AI_policy,Mother Jones,2025-08-09 17:10,The CDC Shooter Was Obsessed With Vaccine Conspiracy Theories. RFK Jr. Was Predictably Slow to Respond.,https://www.motherjones.com/politics/2025/08/the-cdc-shooter-was-obsessed-with-vaccine-conspiracy-theories-rfk-jr-was-predictably-slow-to-respond/,"The gunman who opened fire on the US Centers for Disease Control and Prevention on Friday was, according to law enforcement officials and others who knew him, obsessed with a belief that the coronavirus vaccine had harmed him.



Police said the suspect, 30-year-old Patrick Joseph White, launched his attack from inside a CVS drugstore directly across from the CDC’s main entrance in Atlanta. No CDC employees or civilians were injured, but he struck several CDC buildings and killed a DeKalb County",39.67,45.95,20.69,79.25,38.03,0
AI_policy,Mother Jones,2025-08-09 15:33,Trump’s Defense Secretary Seems to Admire Men Who Want to Stop Women From Voting,https://www.motherjones.com/politics/2025/08/trumps-defense-secretary-seems-to-admire-men-who-want-to-stop-women-from-voting/,"Defense Secretary Pete Hegseth is a fan of a Christian nationalist pastor who believes women should no longer be allowed to vote.



On Thursday, Hegseth, who oversees the US military, reposted a CNN video on the social media site X about Doug Wilson, co-founder of the Communion of Reformed Evangelical Churches. The video notes that Wilson views women as subservient to men and says that in his ideal Christian society, they would not be able to cast ballots.



Hegseth, according to the clip, is ",46.95,52.05,14.02,69.04,34.46,2
AI_policy,Mother Jones,2025-08-09 09:46,She Ate a Poppy Seed Salad. Child Services Took Her Baby.,https://www.motherjones.com/politics/2025/08/poppy-seed-salad-child-services/,"Pregnant with her fifth child, Susan Horton had a lot of confidence in her parenting abilities. Then she ate a salad from Costco: an “everything” chopped salad kit with poppy seeds. When she went to the hospital to give birth the next day, she tested positive for opiates. Horton told doctors that it must have been the poppy seeds, but she couldn’t convince them it was true. She was reported to child welfare authorities, and a judge removed Horton’s newborn from her care.

“They had a singular pi",40.2,55.13,25.23,76.95,22.37,0
AI_policy,Mother Jones,2025-08-09 06:00,"Trump’s Energy Chief, a Former Fracking CEO, Aims to Tinker With Key Climate Reports",https://www.motherjones.com/politics/2025/08/trump-energy-secretary-chris-wright-update-national-climate-assessment/,"This story was originally published by the Guardian and is reproduced here as part of the Climate Desk collaboration.

US Energy Secretary Chris Wright is facing growing criticism from scientists who say their “worst fears” were realized when Wright revealed that the Trump administration would “update” the US’s premier climate crisis reports.

Wright, a former oil and gas executive, told CNN’s Kaitlin Collins earlier this week that the administration was reviewing national climate assessment rep",36.95,54.64,4.99,93.49,11.92,1
AI_policy,Mother Jones,2025-08-08 12:39,“It’s Not Just a Texas Problem. It’s an American Problem.”,https://www.motherjones.com/politics/2025/08/james-talarico-texas-redistricting-gerrymandering-cornyn/,"A lot of people want to get a hold of James Talarico these days. The 36-year-old Texas state representative and seminary student is a rising Democratic star. You—like 5.6 million others—may have seen him in your social-media feed, calling a proposal to place the Ten Commandments in every public-school classroom “un-Christian” and the mark of a “dead religion.” Or perhaps you caught his recent two-and-a-half-hour conversation with Joe Rogan—who told him he should run for president. (He’s thinking",31.44,62.02,52.09,70.28,37.09,2
AI_policy,Mother Jones,2025-08-08 06:00,Why Evangelicals Couldn’t Care Less About Trump’s Epstein Scandal,https://www.motherjones.com/politics/2025/08/why-evangelicals-couldnt-care-less-about-trumps-epstein-scandal/,"In October 2016, when an audio recording surfaced of Donald Trump bragging to Access Hollywood host Billy Bush that he could kiss and grope the genitals of any woman he pleased because he was a star, one of America’s most venerated evangelical scholars withdrew his endorsement of Trump’s presidential run. It’s impossible to overstate the impact of Wayne Grudem’s reversal. Pastors, theologians, and academics revered the Harvard and Cambridge-educated ethicist, co-founder of the Council for Biblic",67.56,83.58,62.0,78.39,47.92,2
AI_policy,Mother Jones,2025-08-08 06:00,Relentless Climate Disasters Are Wiping Out Local Businesses,https://www.motherjones.com/politics/2025/08/small-business-recovery-climate-disasters-storms-flooding-fires-hurricane-insurance/,"This story was originally published by Grist and is reproduced here as part of the Climate Desk collaboration.

The United States is home to millions of small businesses that form the backbone of countless communities. Even during the best of times keeping shops solvent can be a struggle, but when climate-driven disasters strike, the impact on mom-and-pops can be particularly devastating—and prolonged.

“The news coverage has definitely focused on the physical destruction,” said Kyle McCurry. He",43.02,54.72,13.93,89.58,12.23,1
AI_policy,Mother Jones,2025-08-08 06:00,Wheelchair Users Are Finally Winning the Right to Repair,https://www.motherjones.com/politics/2025/08/power-wheelchair-duopoly-right-repair-law/,"It took Casey Moore, who relies on his power wheelchair, four months to get it repaired in 2023—and six months, from 2024 to this year, more recently.

“It’s this hiccup in my whole life,” said Moore, who works with Oregon Spinal Cord Injury Connection. “I had to use this junk chair, waiting on a simple part that, if I had access to it, I could have been back up and rolling within the week.”

In a 2022 survey by the consumer advocacy network PIRG, 40 percent of wheelchair users reported waiting ",31.8,48.86,18.27,79.83,26.12,1
AI_policy,Mother Jones,2025-08-07 16:12,A Doctor in Gaza Describes the Horror of Starvation,https://www.motherjones.com/politics/2025/08/gaza-doctor-famine-starvation-interview/,"In 2018, while on a medical mission near the Gaza border, an Israeli sniper shot Dr. Tarek Loubani in both legs. Despite this, Loubani, an emergency room specialist and activist, has returned to Gaza almost every year from his home in Canada to help treat Palestinians. For the last two months, he has been working out of Nasser Hospital in Khan Younis.

The reports coming out of Gaza over the last month have been grim. Aid groups say a “worst case for famine” is playing out in the strip. The Unit",37.9,58.23,41.74,77.72,36.68,0
AI_policy,Mother Jones,2025-08-07 14:31,South Park Comes for Kristi Noem and ICE,https://www.motherjones.com/politics/2025/08/south-park-comes-for-kristi-noem-and-ice/,"If anyone was wondering if South Park was going to ease up on the scathing Trump plot lines, this week’s follow-up offered an answer: Hell no.

On Wednesday night, the adult cartoon ripped into the Trump administration yet again, this time targeting JD Vance and right-wing podcast bros. But the episode’s harshest ridicule was directed at none other than Homeland Security Secretary Kristi Noem, who is depicted as a wine-guzzling, Botox-loving, puppy-killing, tyrant as the leader of ICE. (The show",58.24,71.7,43.09,90.98,9.79,2
ClimateChange,Fox News,2025-08-10 01:37,Astronauts splash down in Pacific after completing ISS mission that relieved stranded crew members,https://www.foxnews.com/science/astronauts-splash-down-pacific-after-completing-iss-mission-relieved-stranded-crew-members,,,,,,,-1
ClimateChange,Fox News,2025-06-05 09:30,New study reveals leprosy existed in the Americas before European explorers arrived,https://www.foxnews.com/science/new-study-reveals-leprosy-existed-americas-before-european-explorers-arrived,,,,,,,-1
ClimateChange,Fox News,2025-05-31 21:15,Researchers develop face 'e-tattoo' to track mental workload in high-stress jobs,https://www.foxnews.com/science/researchers-develop-face-e-tattoo-track-mental-workload-high-stress-jobs,,,,,,,-1
ClimateChange,Fox News,2025-05-31 09:00,Potential discovery of new dwarf planet adds wrinkle to Planet Nine theory,https://www.foxnews.com/science/potential-discovery-new-dwarf-planet-adds-wrinkle-planet-nine-theory,,,,,,,-1
ClimateChange,Fox News,2025-05-29 21:41,"Earth's oceans are growing darker, threatening marine life worldwide: study",https://www.foxnews.com/science/earths-oceans-growing-darker-threatening-marine-life-worldwide-study,,,,,,,-1
ClimateChange,Fox News,2025-05-21 00:58,Scientists predict underwater volcano eruption 300 miles off Oregon,https://www.foxnews.com/science/scientists-predict-underwater-volcano-eruption-300-miles-oregon,,,,,,,-1
ClimateChange,Fox News,2025-05-10 14:44,Soviet-Era spacecraft crashes back to Earth after 53 years,https://www.foxnews.com/science/soviet-era-spacecraft-crashes-back-earth-after-53-years,,,,,,,-1
ClimateChange,Fox News,2025-04-27 20:55,Google working to decode dolphin communication using AI,https://www.foxnews.com/science/google-working-decode-dolphin-communication-using-ai,,,,,,,-1
ClimateChange,Fox News,2025-04-08 16:23,"Wolf made famous in 'Game of Thrones' brought back from 12,500-year extinction, US company claims",https://www.foxnews.com/science/wolf-made-famous-game-thrones-brought-back-from-12500-year-extinction-us-company-claims,,,,,,,-1
ClimateChange,Fox News,2025-04-08 01:46,'Well-preserved' baby mammoth dating back to Ice Age dissected by scientists: photos,https://www.foxnews.com/science/well-preserved-baby-mammoth-dating-back-ice-age-dissected-scientists-photos,,,,,,,-1
ClimateChange,Fox News,2025-03-25 15:54,"Spectacular blue spiral light brightens up night sky, likely from Space X rocket",https://www.foxnews.com/science/spectacular-blue-spiral-light-brightens-up-night-sky-likely-from-space-x-rocket,,,,,,,-1
ClimateChange,Fox News,2025-03-22 01:18,Rare ‘Sharktopus’ – an octopus riding a shark – sighting caught on camera shared by scientists,https://www.foxnews.com/science/rare-sharktopus-octopus-riding-shark-sighting-caught-camera-shared-new-zealand-scientists,,,,,,,-1
ClimateChange,Fox News,2025-03-16 13:04,'Alien' encounter: ISS crew member plays joke as SpaceX team arrives,https://www.foxnews.com/science/alien-encounter-nasa-astronaut-plays-joke-spacex-team-arrives,,,,,,,-1
ClimateChange,Fox News,2025-03-06 23:12,Athena lunar lander makes it to the moon — but its condition remains unknown,https://www.foxnews.com/science/athena-lunar-lander-makes-moon-its-condition-remains-unknown,,,,,,,-1
ClimateChange,Fox News,2025-03-02 10:56,Private lunar lander Blue Ghost lands on the moon with equipment for NASA,https://www.foxnews.com/science/private-lunar-lander-blue-ghost-lands-moon-equipment-nasa,,,,,,,-1
ClimateChange,Fox News,2025-03-01 00:55,Mars’ red color may be related to a habitable past: study,https://www.foxnews.com/science/mars-red-color-may-related-habitable-past-study,,,,,,,-1
ClimateChange,Fox News,2025-02-18 16:39,Scientists link gene to emergence of spoken language,https://www.foxnews.com/science/researchers-link-gene-emergence-spoken-language,,,,,,,-1
ClimateChange,Fox News,2025-01-25 02:12,Newly discovered asteroid turns out to be Tesla Roadster launched into space,https://www.foxnews.com/science/newly-discovered-asteroid-turns-tesla-roadster-launched-space,,,,,,,-1
ClimateChange,Fox News,2025-01-03 02:00,Orbiter photos show lunar modules from first 2 moon landings more than 50 years later,https://www.foxnews.com/science/orbiter-photos-show-lunar-modules-from-first-2-moon-landings-more-than-50-years-later,,,,,,,-1
ClimateChange,Fox News,2024-12-21 00:14,NASA finalizes strategy for human presence in space,https://www.foxnews.com/science/nasa-finalizes-strategy-human-presence-space,,,,,,,-1
ClimateChange,Fox News,2024-12-18 12:33,Complete mastodon jaw found in New York homeowner's backyard: 'Remarkable discovery',https://www.foxnews.com/science/complete-mastodon-jaw-found-new-york-homeowners-backyard-remarkable-discovery,,,,,,,-1
ClimateChange,Fox News,2024-12-01 21:53,Interstellar Voyager 1 resumes operations after pause in communications with NASA,https://www.foxnews.com/science/interstellar-voyager-1-resumes-operations-after-pause-communications-nasa,,,,,,,-1
ClimateChange,Fox News,2024-11-25 14:58,Earth bids farewell to 'mini moon' asteroid set for return visit in 2055,https://www.foxnews.com/science/earth-mini-moon-asteroid,,,,,,,-1
ClimateChange,Fox News,2024-11-13 19:12,New glowing species of sea slug that inhabits ocean's deep sea 'midnight zone' discovered,https://www.foxnews.com/science/new-glowing-species-sea-slug-inhabits-oceans-deep-sea-midnight-zone-discovered,,,,,,,-1
ClimateChange,Fox News,2024-10-31 21:00,NASA reconnects with interstellar Voyager 1 spacecraft using technology not used in decades,https://www.foxnews.com/science/nasa-reconnects-interstellar-voyager-1-spacecraft-using-technology-not-used-decades,,,,,,,-1
ClimateChange,The Daily Caller,2025-08-09 00:00,‘Who’s Going To Bible Study?’: Most Outgoing Player In NFL Pulls Off Athletic Feat To Get Teammates Into The Faith,https://dailycaller.com/2025/08/09/whos-going-to-bible-study-most-outgoing-player-in-nfl-pulls-off-athletic-feat-to-get-teammates-into-the-faith/,"New York Giants quarterback Jameis Winston — a perpetually positive guy — reminded his teammates that they have Bible study.

“I, but I just, I do wanna tell y’all that we got — we got Bible study at 3:30 during the snack period,” Winston said in a video posted by the New York Giants on X. “Y’all’s faith is gonna determine me hitting this.” (RELATED: Jameis Winston Makes It Loud And Clear That He’s A Man Of God, And It’s An Incredibly Beautiful Sight To Witness)

Winston then threw the football,",32.61,40.13,25.98,76.98,43.36,2
ClimateChange,The Daily Caller,2025-08-09 00:00,CRAIG RUCKER: Preserving America’s Freedom Means Producing More Energy,https://dailycaller.com/2025/08/09/opinion-preserving-americas-freedom-means-producing-more-energy-craig-rucker/,"As Americans enjoy their freedom — as they have a God-given right to do — they drive where they want in privately owned cars (gas powered, hybrid, or electric), live comfortably in heated-and-air-conditioned homes, and spend their evenings cooking dinner on gas (or electric stoves), and watching whatever television program or sporting event they choose. All of it brought to them by virtue of abundant and affordable energy.

According to 2024 data published by the U.S. Department of Energy, 82.16",56.81,52.52,54.61,70.19,25.48,1
ClimateChange,The Daily Caller,2025-08-09 00:00,Former AOC Staffer Arrested For Trying To Incite Attack On Jewish School,https://dailycaller.com/2025/08/09/former-aoc-staffer-arrested-jewish-school/,"“If anyone needs a public school in NYC to attack for whatever reason … Lexus driving Israhell (sic) loving Zionisits (sic) all attend here,” the since-deleted post by Iman Abdul, 27, read, according to the New York Post. (RELATED: Columbia Violated Student Civil Rights With ‘Deliberate Indifference’ About Antisemitism, Federal Probe Finds)

Abdul posted the screenshot on Thursday of Leon M. Goldstein High School for the Sciences in Manhattan Beach on Google Maps with the disturbing caption, the",36.42,76.88,10.81,97.44,17.74,0
ClimateChange,The Daily Caller,2025-08-09 00:00,More Reported Information Has Come Out To Explain Trump Firing IRS Chief,https://dailycaller.com/2025/08/09/more-reported-information-has-come-out-to-explain-trump-firing-irs-chief/,"The Trump administration reportedly fired Internal Revenue Service (IRS) Chief Billy Long for refusing to release tax information on illegal migrants, The Washington Post reported.

BREAKING IRS Commissioner Billy Long was fired hours after he refused to furnish additional confidential taxpayer information on suspected undocumented immigrants to the Department of Homeland Security. Full Story: https://t.co/V5iOs2Bm3T pic.twitter.com/YlCmKorpHO — Yashar Ali 🐘 (@yashar) August 9, 2025

A deal was ",42.55,44.24,13.32,92.79,19.79,0
ClimateChange,The Daily Caller,2025-08-09 00:00,NFL Stars End Game To Pray Together After Terrifying Injury,https://dailycaller.com/2025/08/09/nfl-stars-end-game-to-pray-together-after-terrifying-injury/,"The Detroit Lions and Atlanta Falcons ran out the last 14 minutes of their preseason game Friday praying for Morice Norris after he had to be carted off the field in a stretcher due to a head injury.

An absolute first in NFL history…

The Atlanta Falcons and Detroit Lions are running out the final 14 minutes of the game during prayer to honor Morice Norris after he had to be carted off the field pic.twitter.com/zSs3xfs0hZ — Anson Wells (@DetroitHeckler) August 9, 2025

Both teams decided to sto",39.94,69.69,46.59,63.87,50.27,0
ClimateChange,The Daily Caller,2025-08-09 00:00,JENNY BETH MARTIN: A Bold Strike For Regulatory Sanity,https://dailycaller.com/2025/08/09/opinion-a-bold-strike-for-regulatory-sanity-jenny-beth-martin/,"The Environmental Protection Agency has done what few in Washington dare: confront a regulatory cornerstone long treated as political scripture. In announcing its intent to rescind the 2009 Endangerment Finding on greenhouse gases, EPA Administrator Lee Zeldin has not only taken a dagger to the heart of the Obama-era climate regime, he has taken a principled stand for limited government, energy freedom, and statutory fidelity.

The Endangerment Finding, issued in December 2009, claimed that carb",47.58,62.23,59.89,85.81,54.26,1
ClimateChange,The Daily Caller,2025-08-09 00:00,Police ID Atlanta CDC Shooter And Give Possible Motive,https://dailycaller.com/2025/08/09/police-id-atlanta-cdc-shooter-and-give-possible-motive/,"Authorities identified Patrick Joseph White, 30, of Kennesaw, Ga. as the shooter who killed police officer David Rose, 33, on the Emory University campus.

The Georgia Bureau of Investigation posted on X Saturday morning, “Patrick Joseph White, age 30, of Kennesaw, GA is the suspected shooter in the incident that occurred on Clifton Rd. near the Emory University campus.” (RELATED: Active Shooter Reportedly At Emory University’s Atlanta Campus)

UPDATE – 8/9/2025: Patrick Joseph White, age 30, of",29.34,57.64,24.96,75.89,44.98,0
ClimateChange,The Daily Caller,2025-08-09 00:00,LARRY PROVOST: NYC Mayoral Election Echoes 1965 And 1969 Races,https://dailycaller.com/2025/08/09/opinion-nyc-mayoral-election-echoes-1965-and-1969-races-larry-provost/,"In the summer of 1965 and 1969, New York City had a young mayoral candidate who captured the attention of a nation. Once elected, John Lindsay almost ruined New York City. Sixty years later, another candidate may do the same.

Mr. Lindsay, before that a representative, was one of the most, if not the most, liberal Republican in the Congress. He was the only Republican congressman to vote against a bill to impound obscene mail and one of only two representatives to vote against intercepting mail ",23.41,60.21,20.31,79.86,28.29,2
ClimateChange,The Daily Caller,2025-08-09 00:00,Trump Announces Monday Press Conference To Discuss DC Crime Problem,https://dailycaller.com/2025/08/09/trump-press-conference-dc-crime/,"President Donald Trump announced via a Truth Social post that the White House will hold a press conference to discuss violent crime in Washington, D.C.

The Truth Social post touts that the press conference will “stop violent crime in Washington, D.C.” Trump continues to say that D.C. has become “one of the most dangerous cities anywhere in the World. It will soon be one of the safest!!!”

This comes on the heels of a wave of violent crime in the city, including an attack on a 19-year-old former",32.71,63.51,27.07,93.09,37.65,2
ClimateChange,The Daily Caller,2025-08-09 00:00,"Former FBI, CIA Director Dies",https://dailycaller.com/2025/08/09/fbi-cia-director-dies/,"The former director of the FBI and CIA died at the age of 101, his family said Friday, according to multiple news reports.

William H. Webster led the FBI from 1978 to 1987 and the CIA from 1987 to 1991. He was the only person to lead both the FBI and the CIA. (RELATED: Biden-Appointed Judge Shoots Down FBI Agents For Suing Trump Admin Without A Shred Of Evidence)

The FBI gave condolences. “The FBI sends our prayers and condolences to the family of William H. Webster, former FBI Director, who p",45.0,53.87,21.23,88.19,32.1,0
ClimateChange,The Daily Caller,2025-08-09 00:00,Police Officer Dies In Line Of Duty In Atlanta Shooting,https://dailycaller.com/2025/08/09/police-officer-dies-atlanta-shooting/,"A Georgia police officer was killed in the line of duty when a gunman started firing at the Centers for Disease Control and Prevention headquarters in Atlanta, police said.

“It is with profound sadness and heavy hearts that we announce the passing of Officer David Rose who was tragically killed in the line of duty,” the DeKalb County Police Department posted on Facebook. “Officer Rose served DeKalb County with courage, integrity, and unwavering dedication. Even in the face of danger was he dili",40.13,44.96,40.83,70.84,41.82,0
ClimateChange,The Daily Caller,2025-08-09 00:00,John Deere To Invest $20 Billion Into US Operations,https://dailycaller.com/2025/08/09/john-deere-invest-20-billion-us-operations/,"Farm manufacturing giant John Deere plans to invest about $20 billion over the next decade in American manufacturing, the company announced earlier this year in an earnings call.

John Deere pledges to pour $20B into its US operations to ‘continue building and investing in America’ https://t.co/050NFJjyJs pic.twitter.com/epjxxV2Cmm — NY Post Business (@nypostbiz) August 9, 2025

“We look forward to carrying forward our founder’s legacy of ingenuity as we continue building and investing in Americ",28.48,49.45,21.85,72.94,20.89,1
ClimateChange,The Daily Caller,2025-08-09 00:00,"Legacy Media Blames Trump For Soaring Energy Prices, Turns Blind Eye To Biden’s Grid-Crushing Policies",https://dailycaller.com/2025/08/09/legacy-media-blames-trump-for-soaring-energy-prices-turns-blind-eye-to-bidens-grid-crushing-policies/,"The corporate media is suggesting that President Donald Trump and the One Big Beautiful Bill Act (OBBBA) are responsible for rising electricity prices rather than the aggressive green energy policies of Democrats and former President Joe Biden, who himself presided over a major spike in prices.

Several major corporate media outlets have linked Trump’s OBBBA to climbing energy prices, despite data from the Energy Information Administration (EIA) showing that electricity bills were already on the",20.72,65.68,9.77,73.47,21.81,1
ClimateChange,The Daily Caller,2025-08-09 00:00,"BRILYN HOLLYHAND: Tiktok Helped Us Win, Let’s Not Wait Until The Last Minute Again",https://dailycaller.com/2025/08/09/opinion-tiktok-helped-us-win-lets-not-wait-until-the-last-minute-again-brilyn-hollyhand/,"Let’s be honest: TikTok helped win the 2024 election for President Trump and the GOP.

You can scoff, roll your eyes, or call it a dancing app — but the numbers don’t lie. TikTok worked. To win in 2026 and beyond, Republicans must support a deal to secure TikTok and protect this channel to keep reaching Gen Z voters.

I watched its impact firsthand. As someone who advised the campaign on youth strategy, I pushed hard to make sure we met young voters where they actually are: social media. Backsta",73.25,65.5,55.5,93.82,57.01,2
